OBJECTID,AHN_COUNT,AHN_AREA,AHN_MIN,AHN_MAX,AHN_RANGE,AHN_MEAN,AHN_STD,AHN_SUM
1620427,1563,39075.00000000000,15.48299980160,17.14599990840,1.66300010681,16.16431862470,0.31300305183,25264.83001040000
1620428,315,7875.00000000000,15.18200016020,17.38699913020,2.20499897003,16.22772698180,0.69894392733,5111.73399925000
1620585,1105,27625.00000000000,16.71500015260,17.19099998470,0.47599983215,16.97654660770,0.06023288034,18759.08400150000
1620860,189,4725.00000000000,17.17399978640,17.65500068660,0.48100090027,17.33638089300,0.06662938317,3276.57598877000
1621088,1922,48050.00000000000,15.48600006100,17.61400032040,2.12800025940,16.89631632440,0.47908075067,32474.71997550000
1621986,895,22375.00000000000,14.86499977110,15.89999961850,1.03499984741,15.20527149290,0.14751229664,13608.71798610000
1622341,1759,43975.00000000000,15.91699981690,16.77000045780,0.85300064087,16.36389541570,0.18890572068,28784.09203620000
1622353,475,11875.00000000000,17.30699920650,17.97900009160,0.67200088501,17.66670945820,0.07970576834,8391.68699265000
1622480,35,875.00000000000,16.79000091550,16.98800086980,0.19799995422,16.86068573000,0.05850999963,590.12400054900
1622576,711,17775.00000000000,15.13399982450,16.00799942020,0.87399959564,15.47474823990,0.16094817570,11002.54599860000
1622696,784,19600.00000000000,16.60499954220,17.52199935910,0.91699981690,17.09089160210,0.18284379427,13399.25901600000
1622965,1388,34700.00000000000,18.04899978640,18.73600006100,0.68700027466,18.41058212600,0.13389387804,25553.88799100000
1623075,2877,71925.00000000000,17.63400077820,18.87500000000,1.24099922180,18.34807196780,0.19846994708,52787.40305140000
1623243,1428,35700.00000000000,17.12100028990,18.21500015260,1.09399986267,17.62821499110,0.13972681768,25173.09100720000
1624091,1983,49575.00000000000,17.58300018310,18.58200073240,0.99900054932,18.10758446520,0.18590669145,35907.33999440000
1624254,380,9500.00000000000,16.90200042720,17.51499938960,0.61299896240,17.24958418290,0.09636737278,6554.84198952000
1624283,375,9375.00000000000,16.57099914550,18.31500053410,1.74400138855,17.48900801090,0.54907977354,6558.37800407000
1624529,863,21575.00000000000,16.75499916080,17.27599906920,0.52099990845,17.02822015570,0.10489862831,14695.35399440000
1625443,631,15775.00000000000,16.46199989320,17.25600051880,0.79400062561,16.79326783500,0.08218453320,10596.55200390000
1625477,1706,42650.00000000000,14.37699985500,16.38800048830,2.01100063324,15.19255159330,0.21728234947,25918.49301820000
1625502,115,2875.00000000000,14.40600013730,16.51300048830,2.10700035095,15.26998265310,0.51844887143,1756.04800510000
1625692,742,18550.00000000000,15.82800006870,17.00600051880,1.17800045013,16.68106063550,0.18242454143,12377.34699150000
1625733,541,13525.00000000000,15.38700008390,16.32600021360,0.93900012970,15.87304806140,0.13260621799,8587.31900120000
1625879,868,21700.00000000000,16.41399955750,17.29100036620,0.87700080872,16.80409217430,0.11679426465,14585.95200730000
1626007,1592,39800.00000000000,14.57100009920,15.39700031280,0.82600021362,14.96778265740,0.20461283825,23828.70999050000
1626155,1091,27275.00000000000,16.48800086980,17.36599922180,0.87799835205,16.94019338780,0.13968949829,18481.75098610000
1626506,834,20850.00000000000,14.50500011440,15.03499984740,0.52999973297,14.72320023660,0.10157083949,12279.14899730000
1626763,168,4200.00000000000,17.06299972530,17.57500076290,0.51200103760,17.25505956010,0.10772190172,2898.85000610000
1626891,971,24275.00000000000,14.75000000000,16.10000038150,1.35000038147,15.46350048940,0.33575732032,15015.05897520000
1627201,1491,37275.00000000000,15.99100017550,16.84300041200,0.85200023651,16.47743997500,0.13934997755,24567.86300280000
1627407,875,21875.00000000000,15.57199954990,17.02000045780,1.44800090790,15.94355312670,0.18617302670,13950.60898590000
1627543,661,16525.00000000000,16.63999938960,17.61800003050,0.97800064087,17.25599698980,0.14999841174,11406.21401020000
1627735,404,10100.00000000000,16.75099945070,17.52400016780,0.77300071716,17.03249997900,0.17433389677,6881.12999153000
1627755,301,7525.00000000000,17.26099967960,17.83900070190,0.57800102234,17.58773092100,0.16196413878,5293.90700722000
1628063,209,5225.00000000000,16.28899955750,16.86499977110,0.57600021362,16.47123448130,0.12923945048,3442.48800659000
1628122,421,10525.00000000000,17.26000022890,18.21299934390,0.95299911499,17.77549407030,0.14255190271,7483.48300362000
1628123,1935,48375.00000000000,17.46899986270,18.29800033570,0.82900047302,17.87228682470,0.09942179446,34582.87500570000
1628229,1657,41425.00000000000,16.67499923710,17.43799972530,0.76300048828,16.98253106580,0.16751561142,28140.05397610000
1628230,937,23425.00000000000,16.67200088500,17.79000091550,1.11800003052,17.07189968680,0.15470705500,15996.37000660000
1628363,1846,46150.00000000000,16.41799926760,17.48900032040,1.07100105286,17.07399459930,0.19099728156,31518.59403040000
1628364,465,11625.00000000000,16.42200088500,17.13400077820,0.71199989319,16.59140645510,0.11015126820,7715.00400162000
1628785,392,9800.00000000000,16.05100059510,16.52199935910,0.47099876404,16.35743365000,0.07781328648,6412.11399078000
1628885,741,18525.00000000000,17.18700027470,17.53000068660,0.34300041199,17.36066263540,0.05668347550,12864.25101280000
1629282,308,7700.00000000000,17.52300071720,18.27700042720,0.75399971008,17.79891884790,0.15669376980,5482.06700516000
1629690,1596,39900.00000000000,17.83099937440,18.41500091550,0.58400154114,18.11375688250,0.11767771943,28909.55598450000
1630363,634,15850.00000000000,16.64299964900,17.22900009160,0.58600044251,17.00568929910,0.09920670761,10781.60701560000
1630364,1186,29650.00000000000,16.55999946590,17.25200080870,0.69200134277,17.08651012920,0.09353472906,20264.60101320000
1630475,394,9850.00000000000,15.78800010680,17.15999984740,1.37199974060,16.18755335010,0.24367168033,6377.89601994000
1630476,260,6500.00000000000,15.92099952700,16.64999961850,0.72900009155,16.28831538790,0.15144849396,4234.96200085000
1632549,232,5800.00000000000,16.91500091550,17.36700057980,0.45199966431,17.14452583210,0.07143254212,3977.52999306000
1632661,948,23700.00000000000,17.38999938960,18.04299926760,0.65299987793,17.66183230240,0.06702556908,16743.41702270000
1633150,774,19350.00000000000,16.93300056460,17.71599960330,0.78299903870,17.20554781330,0.11459682378,13317.09400750000
1633151,1253,31325.00000000000,16.50799942020,17.57299995420,1.06500053406,17.13782122190,0.21482552990,21473.68999100000
1633152,1030,25750.00000000000,16.70599937440,17.39299964900,0.68700027466,17.01286892940,0.11667000662,17523.25499730000
1633328,1646,41150.00000000000,16.80200004580,17.69700050350,0.89500045776,17.28102672900,0.20570044919,28444.56999590000
1633555,1185,29625.00000000000,16.45599937440,16.98600006100,0.53000068665,16.79434517650,0.09892695244,19901.29903410000
1633789,211,5275.00000000000,14.13700008390,15.03199958800,0.89499950409,14.66775355860,0.18215481445,3094.89600086000
1633790,551,13775.00000000000,12.51000022890,13.57400035860,1.06400012970,12.91772050740,0.10264420215,7117.66399956000
1633941,159,3975.00000000000,15.90699958800,16.85300064090,0.94600105286,16.46952198440,0.21236203529,2618.65399551000
1634457,1606,40150.00000000000,13.79699993130,15.03100013730,1.23400020599,14.19673038210,0.16305805636,22799.94899370000
1634744,1369,34225.00000000000,12.48499965670,13.36499977110,0.88000011444,12.79647189040,0.16028751305,17518.37001800000
1635339,609,15225.00000000000,16.80599975590,17.63800048830,0.83200073242,17.30754020450,0.13086430899,10540.29198460000
1635540,170,4250.00000000000,16.67799949650,17.15099906920,0.47299957275,17.01872349910,0.09039912300,2893.18299484000
1635541,378,9450.00000000000,16.90999984740,17.13599967960,0.22599983215,17.01320642140,0.04878921742,6430.99202728000
1635628,603,15075.00000000000,17.38899993900,18.22699928280,0.83799934387,17.83447097660,0.16814137765,10754.18599890000
1635715,2648,66200.00000000000,16.28199958800,17.86499977110,1.58300018311,17.16535613690,0.30552871714,45453.86305050000
1636589,1282,32050.00000000000,17.73999977110,18.57900047300,0.83900070190,18.11089468520,0.15340069531,23218.16698650000
1636878,1250,31250.00000000000,16.61199951170,17.58399963380,0.97200012207,16.99485198210,0.17212984985,21243.56497760000
1636932,167,4175.00000000000,15.41699981690,16.06100082400,0.64400100708,15.77810778590,0.16947133590,2634.94400024000
1637311,975,24375.00000000000,15.79599952700,16.54199981690,0.74600028992,16.15690052130,0.09946002735,15752.97800830000
1637312,120,3000.00000000000,16.21500015260,17.60099983220,1.38599967957,16.76846672690,0.25178647824,2012.21600723000
1638268,341,8525.00000000000,16.84300041200,17.33300018310,0.48999977112,17.14235486450,0.13251992552,5845.54300880000
1638490,404,10100.00000000000,16.51000022890,17.15999984740,0.64999961853,16.90901486240,0.17726113854,6831.24200439000
1638491,227,5675.00000000000,16.77899932860,17.20199966430,0.42300033569,16.95828635260,0.08189346842,3849.53100204000
1638525,15,375.00000000000,17.12100028990,17.85899925230,0.73799896240,17.63573341370,0.17178015390,264.53600120500
1638600,994,24850.00000000000,16.86800003050,17.40399932860,0.53599929810,17.17644564630,0.10496788122,17073.38697240000
1638627,202,5050.00000000000,16.05500030520,16.53800010680,0.48299980164,16.19309397970,0.08173266964,3271.00498390000
1638628,1089,27225.00000000000,16.12800025940,18.06200027470,1.93400001526,16.86257760300,0.46301907662,18363.34700970000
1638945,325,8125.00000000000,17.00000000000,17.43400001530,0.43400001526,17.14255697980,0.08821103982,5571.33101845000
1639242,42,1050.00000000000,16.68899917600,17.00200080870,0.31300163269,16.85569045660,0.07537354987,707.93899917600
1639265,945,23625.00000000000,16.06800079350,17.89599990840,1.82799911499,17.11258201400,0.44210903767,16171.39000320000
1639344,676,16900.00000000000,12.98099994660,14.31700038910,1.33600044250,13.80539498390,0.32422758068,9332.44700909000
1639475,387,9675.00000000000,17.63500022890,18.35700035100,0.72200012207,18.13487858740,0.11695303042,7018.19801331000
1639476,798,19950.00000000000,17.52799987790,18.41900062560,0.89100074768,18.04997494820,0.19177574747,14403.88000870000
1639477,1090,27250.00000000000,16.18099975590,17.20800018310,1.02700042725,16.55099542080,0.18213518553,18040.58500860000
1639561,852,21300.00000000000,16.86199951170,17.46800041200,0.60600090027,17.14952581700,0.12270586830,14611.39599610000
1640309,711,17775.00000000000,15.39999961850,16.54999923710,1.14999961853,15.63522220700,0.16109922932,11116.64298920000
1640423,789,19725.00000000000,15.82299995420,16.34199905400,0.51899909973,16.06304689660,0.05490732782,12673.74400140000
1640743,148,3700.00000000000,17.32299995420,17.98699951170,0.66399955750,17.52118242110,0.12637563455,2593.13499832000
1640744,1149,28725.00000000000,16.53599929810,17.30599975590,0.77000045776,16.83288248190,0.08428103222,19340.98197170000
1641101,2601,65025.00000000000,16.35700035100,17.30299949650,0.94599914551,16.90962360330,0.15657009688,43981.93099210000
1641322,1211,30275.00000000000,16.45800018310,17.35499954220,0.89699935913,16.80679687480,0.12168928905,20353.03101540000
1641430,375,9375.00000000000,17.39999961850,18.84499931340,1.44499969482,18.16386133320,0.28318750070,6811.44799995000
1642313,990,24750.00000000000,15.45400047300,16.63400077820,1.18000030518,16.07972931330,0.16199426040,15918.93202020000
1642681,246,6150.00000000000,17.33300018310,17.80500030520,0.47200012207,17.53215035380,0.13445226591,4312.90898705000
1642864,3256,81400.00000000000,17.41500091550,18.15500068660,0.73999977112,17.70746131080,0.10239244732,57655.49402810000
1643160,1716,42900.00000000000,16.57299995420,17.15099906920,0.57799911499,16.87268182450,0.05525132221,28953.52201080000
1643592,1110,27750.00000000000,12.23200035100,12.96300029750,0.73099994659,12.56529910630,0.11722872642,13947.48200800000
1643959,334,8350.00000000000,16.63800048830,17.27700042720,0.63899993897,16.99146708190,0.11890093155,5675.15000534000
1643960,483,12075.00000000000,16.68499946590,17.19899940490,0.51399993897,17.09712834880,0.06986555764,8257.91299248000
1644302,263,6575.00000000000,15.35499954220,15.85099983220,0.49600028992,15.49030417450,0.08084312207,4073.94999790000
1644993,400,10000.00000000000,16.50499916080,17.17000007630,0.66500091553,16.88135501380,0.07183416134,6752.54200554000
1644994,483,12075.00000000000,16.87199974060,17.24799919130,0.37599945068,17.02545757180,0.07664866698,8223.29600716000
1645175,282,7050.00000000000,14.19099998470,15.23499965670,1.04399967194,14.74547162290,0.13641117571,4158.22299767000
1645232,1321,33025.00000000000,17.03199958800,17.96699905400,0.93499946594,17.43972216940,0.12716301612,23037.87298580000
1645257,855,21375.00000000000,17.23299980160,17.93199920650,0.69899940491,17.55814851240,0.14005563044,15012.21697810000
1645503,676,16900.00000000000,16.97400093080,17.47100067140,0.49699974060,17.18474706950,0.07758630591,11616.88901900000
1647395,657,16425.00000000000,13.39599990840,14.41499996190,1.01900005341,13.80996195770,0.21959123137,9073.14500618000
1647975,452,11300.00000000000,16.85499954220,17.10600090030,0.25100135803,16.96882527280,0.04761764915,7669.90902328000
1648498,83,2075.00000000000,17.34700012210,17.65299987790,0.30599975586,17.53122885830,0.05995795077,1455.09199524000
1648784,556,13900.00000000000,14.99400043490,16.57799911500,1.58399868011,15.96467802510,0.35459724819,8876.36098194000
1648785,18,450.00000000000,15.85799980160,16.08200073240,0.22400093079,15.99844445120,0.06914830425,287.97200012200
1648964,802,20050.00000000000,16.05999946590,17.05200004580,0.99200057983,16.55722942490,0.29003975827,13278.89799880000
1649227,837,20925.00000000000,14.71399974820,15.56999969480,0.85599994659,15.39986260620,0.12012265921,12889.68500140000
1649503,332,8300.00000000000,15.49400043490,16.87599945070,1.38199901581,15.88508434180,0.27689695808,5273.84800148000
1649529,2262,56550.00000000000,13.35900020600,14.52600002290,1.16699981689,13.79421750390,0.15118037677,31202.51999380000
1650614,1240,31000.00000000000,16.18400001530,17.52899932860,1.34499931335,16.85172984680,0.37629627641,20896.14501000000
1650729,751,18775.00000000000,16.74900054930,17.19599914550,0.44699859619,16.99758720400,0.06916358464,12765.18799020000
1650730,662,16550.00000000000,16.44300079350,17.36700057980,0.92399978638,17.02681117040,0.17840241373,11271.74899480000
1650759,629,15725.00000000000,16.87500000000,17.64699935910,0.77199935913,17.15272022240,0.08636667435,10789.06101990000
1650760,245,6125.00000000000,16.76399993900,17.17099952700,0.40699958801,16.98690618400,0.07776012769,4161.79201508000
1650761,362,9050.00000000000,16.78000068660,17.37199974060,0.59199905396,17.06909943150,0.08895185975,6179.01399422000
1651186,2013,50325.00000000000,16.68000030520,17.39200019840,0.71199989319,17.02777396470,0.10855587670,34276.90899090000
1651852,1335,33375.00000000000,16.46999931340,17.96800041200,1.49800109863,17.22593481940,0.41134240607,22996.62298390000
1651853,955,23875.00000000000,15.67700004580,16.15699958800,0.47999954224,15.96458637180,0.07722772798,15246.17998500000
1651854,1022,25550.00000000000,16.58799934390,17.50900077820,0.92100143433,16.86849707590,0.15590235994,17239.60401150000
1651889,35,875.00000000000,16.40099906920,16.78499984740,0.38400077820,16.52231434410,0.10094260110,578.28100204500
1651890,925,23125.00000000000,15.85400009160,16.30999946590,0.45599937439,16.10967137210,0.08192172901,14901.44601920000
1652105,34,850.00000000000,16.86199951170,17.27499961850,0.41300010681,17.11729419930,0.12137665416,581.98800277700
1652111,484,12100.00000000000,16.52199935910,17.62400054930,1.10200119019,17.00075618100,0.20541583719,8228.36599159000
1652112,758,18950.00000000000,16.19000053410,17.30400085450,1.11400032043,16.74781660920,0.21589407194,12694.84498980000
1652366,121,3025.00000000000,17.10600090030,17.34799957280,0.24199867249,17.20473555890,0.04695103734,2081.77300262000
1652375,871,21775.00000000000,15.47599983220,16.34700012210,0.87100028992,15.94122272080,0.12200944481,13884.80498980000
1652389,123,3075.00000000000,16.54100036620,17.32500076290,0.78400039673,16.89807321190,0.18411054348,2078.46300507000
1652390,459,11475.00000000000,16.77099990840,17.69400024410,0.92300033569,17.18983442440,0.24346154096,7890.13400078000
1652687,195,4875.00000000000,15.39400005340,16.66799926760,1.27399921417,16.06482048520,0.29123283879,3132.63999462000
1652789,1689,42225.00000000000,16.83900070190,17.62400054930,0.78499984741,17.12346950460,0.13419544083,28921.53999330000
1652790,101,2525.00000000000,16.84399986270,17.26700019840,0.42300033569,16.96138616130,0.08580791270,1713.10000229000
1652798,638,15950.00000000000,16.17399978640,17.00799942020,0.83399963379,16.70323823910,0.11171213298,10656.66599660000
1652799,579,14475.00000000000,16.33699989320,16.91500091550,0.57800102234,16.76436788920,0.07067264878,9706.56900787000
1654061,996,24900.00000000000,17.19499969480,17.77899932860,0.58399963379,17.49711444200,0.11138297051,17427.12598420000
1655834,1146,28650.00000000000,16.82099914550,17.47299957280,0.65200042725,17.14403404950,0.09764013692,19647.06302070000
1656019,592,14800.00000000000,14.08600044250,14.83800029750,0.75199985504,14.32599326730,0.08470821958,8480.98801422000
1656089,925,23125.00000000000,17.16600036620,18.03199958800,0.86599922180,17.48137082070,0.15462344893,16170.26800920000
1656180,137,3425.00000000000,17.26199913020,17.77799987790,0.51600074768,17.51873722220,0.13103427333,2400.06699944000
1656293,728,18200.00000000000,15.63000011440,16.97400093080,1.34400081635,16.43513464930,0.34375895337,11964.77802470000
1656435,371,9275.00000000000,17.35400009160,17.76300048830,0.40900039673,17.54146898270,0.08244076466,6507.88499260000
1656543,897,22425.00000000000,16.44700050350,17.48200035100,1.03499984741,16.86661653080,0.24305705116,15129.35502820000
1656544,360,9000.00000000000,16.38500022890,16.88400077820,0.49900054932,16.57058892250,0.11401151500,5965.41201210000
1656545,1062,26550.00000000000,16.67300033570,17.15600013730,0.48299980164,16.95485969410,0.06276303336,18006.06099510000
1656546,339,8475.00000000000,16.55200004580,17.07600021360,0.52400016785,16.96620059510,0.08463651831,5751.54200172000
1656705,579,14475.00000000000,17.05200004580,17.84300041200,0.79100036621,17.30145425090,0.15127915523,10017.54201130000
1656731,244,6100.00000000000,17.21899986270,17.99600028990,0.77700042725,17.70132783200,0.17274093639,4319.12399101000
1658567,40,1000.00000000000,13.43400001530,13.80099964140,0.36699962616,13.64034996030,0.09904057479,545.61399841300
1658568,181,4525.00000000000,13.49300003050,14.98799991610,1.49499988556,14.19434807180,0.45726095521,2569.17700100000
1658571,2374,59350.00000000000,12.34700012210,14.83600044250,2.48900032043,13.49760615490,0.76685338337,32043.31701180000
1658976,329,8225.00000000000,13.55099964140,14.71599960330,1.16499996185,14.02427966110,0.31547606871,4613.98800850000
1659417,27,675.00000000000,14.26900005340,15.23799991610,0.96899986267,14.70996295080,0.32170513630,397.16899967200
1659702,823,20575.00000000000,15.65900039670,16.35700035100,0.69799995422,16.03409721030,0.12753746937,13196.06200410000
1659797,162,4050.00000000000,17.00000000000,17.59499931340,0.59499931335,17.17129009150,0.08686298144,2781.74899483000
1659809,1237,30925.00000000000,13.70100021360,14.98299980160,1.28199958801,14.20818431700,0.20173546316,17575.52400020000
1659980,534,13350.00000000000,15.27999973300,16.13999938960,0.85999965668,15.59801123470,0.22478923196,8329.33799934000
1659981,819,20475.00000000000,14.17500019070,14.99199962620,0.81699943543,14.56503906410,0.19951275758,11928.76699350000
1659982,99,2475.00000000000,15.86299991610,16.61899948120,0.75599956513,16.25166668550,0.17129840076,1608.91500187000
1660551,243,6075.00000000000,16.67200088500,17.14299964900,0.47099876404,16.92036215070,0.11624007337,4111.64800262000
1660577,528,13200.00000000000,16.76799964900,17.36000061040,0.59200096130,16.99069881800,0.15318424376,8971.08897591000
1661167,130,3250.00000000000,17.40999984740,18.37899971010,0.96899986267,17.90253843160,0.15052939194,2327.32999611000
1661245,402,10050.00000000000,14.01399993900,14.68599987030,0.67199993134,14.38228358080,0.08612154972,5781.67799950000
1661535,535,13375.00000000000,14.31999969480,14.53100013730,0.21100044251,14.42004859600,0.04038533003,7714.72599888000
1662468,1563,39075.00000000000,16.08099937440,17.49900054930,1.41800117493,16.72209083640,0.32568241655,26136.62797740000
1662469,1535,38375.00000000000,16.05400085450,17.81599998470,1.76199913025,17.17173094490,0.31384150837,26358.60700040000
1662620,310,7750.00000000000,13.68500041960,14.29300022130,0.60799980164,13.95799033870,0.09729616258,4326.97700500000
1663371,1486,37150.00000000000,16.80999946590,17.41699981690,0.60700035095,17.15324427140,0.11313898996,25489.72098730000
1663372,1299,32475.00000000000,16.77599906920,17.69000053410,0.91400146484,17.13777983490,0.12457879039,22261.97600560000
1663373,1615,40375.00000000000,17.33399963380,17.87199974060,0.53800010681,17.53741980040,0.09231719798,28322.93297770000
1663659,1178,29450.00000000000,16.93400001530,17.49799919130,0.56399917603,17.24088708820,0.09702274985,20309.76498990000
1664253,1951,48775.00000000000,16.86499977110,17.61899948120,0.75399971008,17.13995387530,0.14534559800,33440.05001070000
1664632,1494,37350.00000000000,17.80999946590,18.39699935910,0.58699989319,18.03506493980,0.10304472486,26944.38702010000
1664894,699,17475.00000000000,17.58099937440,19.35000038150,1.76900100708,18.50659225800,0.45740620080,12936.10798840000
1664895,368,9200.00000000000,17.63599967960,18.88500022890,1.24900054932,17.92141304850,0.20002378448,6595.08000183000
1664896,1625,40625.00000000000,17.48600006100,18.29800033570,0.81200027466,17.89902459720,0.11162170493,29085.91497040000
1665616,981,24525.00000000000,17.16200065610,17.78599929810,0.62399864197,17.56322118580,0.08922246433,17229.51998330000
1666183,2362,59050.00000000000,17.63500022890,18.39500045780,0.76000022888,17.99288229980,0.13984298584,42499.18799210000
1666288,1488,37200.00000000000,16.93000030520,17.51600074770,0.58600044251,17.25697108490,0.10616496982,25678.37297440000
1666674,1595,39875.00000000000,15.37800025940,17.24600028990,1.86800003052,16.76077929770,0.36705425862,26733.44297980000
1666676,31,775.00000000000,16.20499992370,16.86499977110,0.65999984741,16.50854818280,0.17356849315,511.76499366800
1667492,2123,53075.00000000000,16.43600082400,17.17099952700,0.73499870300,16.90495618330,0.10702608628,35889.22197720000
1667494,1197,29925.00000000000,16.44300079350,19.05299949650,2.60999870300,17.11154889780,0.28902451419,20482.52403070000
1667800,1705,42625.00000000000,15.58399963380,16.74300003050,1.15900039673,16.29403872780,0.15390259939,27781.33603100000
1668230,1543,38575.00000000000,13.64799976350,14.93299961090,1.28499984741,14.41994813970,0.33455859417,22249.97997950000
1669668,790,19750.00000000000,15.00199985500,16.00099945070,0.99899959564,15.40072279580,0.20504096883,12166.57100870000
1669745,4071,101775.00000000000,14.01700019840,15.34099960330,1.32399940491,14.54794129390,0.19072411897,59224.66900730000
1670012,2247,56175.00000000000,16.75600051880,17.86899948120,1.11299896240,17.07978193080,0.10936949691,38378.26999860000
1670614,3122,78050.00000000000,16.25600051880,18.37700080870,2.12100028992,17.57609289110,0.47872641378,54872.56200600000
1670615,516,12900.00000000000,16.18499946590,16.88999938960,0.70499992371,16.50925966010,0.08483943317,8518.77798462000
1670852,649,16225.00000000000,15.92800045010,16.79100036620,0.86299991608,16.50609089450,0.10717165622,10712.45299050000
1671331,1317,32925.00000000000,16.37500000000,17.00200080870,0.62700080872,16.66959984740,0.11535544491,21953.86299900000
1671503,2842,71050.00000000000,16.45599937440,17.16399955750,0.70800018311,16.84462103220,0.09677411959,47872.41297340000
1671504,2049,51225.00000000000,16.26499938960,17.14299964900,0.87800025940,16.88264569870,0.14539915008,34592.54103660000
1671505,267,6675.00000000000,16.56500053410,17.35499954220,0.78999900818,17.10988388350,0.10366967267,4568.33899689000
1671506,1460,36500.00000000000,16.48900032040,17.20199966430,0.71299934387,16.88159657050,0.10622689605,24647.13099290000
1671971,923,23075.00000000000,15.27200031280,15.97099971770,0.69899940491,15.49243771500,0.08121630753,14299.52001090000
1672023,3394,84850.00000000000,16.31500053410,17.10799980160,0.79299926758,16.85460695440,0.12590315140,57204.53600310000
1672258,1998,49950.00000000000,16.41300010680,17.31699943540,0.90399932861,17.02038990250,0.12223589372,34006.73902510000
1672300,1087,27175.00000000000,13.96100044250,15.42300033570,1.46199989319,14.58885372110,0.20551752718,15858.08399490000
1672301,2011,50275.00000000000,13.59000015260,14.54899978640,0.95899963379,13.92068274730,0.22515490711,27994.49300480000
1672461,164,4100.00000000000,14.12399959560,14.69400024410,0.57000064850,14.45440853510,0.10379258154,2370.52299976000
1673349,1015,25375.00000000000,16.93400001530,17.73699951170,0.80299949646,17.21571923050,0.14482097008,17473.95501900000
1673416,606,15150.00000000000,13.32600021360,14.37399959560,1.04799938202,13.88145542770,0.21979596635,8412.16198921000
1673601,26,650.00000000000,16.72200012210,16.90500068660,0.18300056458,16.80603848970,0.05610461715,436.95700073200
1674014,35,875.00000000000,17.18600082400,17.51899909970,0.33299827576,17.32842864990,0.08089431749,606.49500274700
1674048,1036,25900.00000000000,18.11300086980,18.56299972530,0.44999885559,18.30784265050,0.08849437361,18966.92498590000
1674616,756,18900.00000000000,17.88199996950,18.53300094600,0.65100097656,18.10614151170,0.11481645755,13688.24298290000
1674996,266,6650.00000000000,14.49800014500,15.02600002290,0.52799987793,14.63599624130,0.09304144003,3893.17500019000
1675206,166,4150.00000000000,14.87600040440,16.12299919130,1.24699878693,15.64476503230,0.31442490648,2597.03099537000
1676121,440,11000.00000000000,18.08099937440,18.59600067140,0.51500129700,18.31357501640,0.10090990363,8057.97300720000
1676949,85,2125.00000000000,17.12199974060,17.46500015260,0.34300041199,17.25215297030,0.08734898192,1466.43300247000
1676950,291,7275.00000000000,17.31399917600,17.75499916080,0.44099998474,17.48753609280,0.08202945211,5088.87300301000
1677061,464,11600.00000000000,13.67700004580,14.70300006870,1.02600002289,14.08741812460,0.26268784864,6536.56200981000
1677565,30,750.00000000000,14.18099975590,14.35799980160,0.17700004578,14.26749998730,0.04921701398,428.02499961900
1677910,2744,68600.00000000000,16.91099929810,17.65500068660,0.74400138855,17.13637718650,0.09744953374,47022.21899990000
1678021,518,12950.00000000000,14.71300029750,15.56200027470,0.84899997711,14.93140347310,0.13914214743,7734.46699905000
1678276,861,21525.00000000000,16.44199943540,17.02400016780,0.58200073242,16.79480949650,0.09077822243,14460.33097650000
1678277,813,20325.00000000000,17.10300064090,17.79100036620,0.68799972534,17.33992618120,0.08434043653,14097.35998540000
1678518,1817,45425.00000000000,16.20400047300,17.18899917600,0.98499870300,16.71178977310,0.11335445703,30365.32201770000
1678519,409,10225.00000000000,16.54599952700,17.04700088500,0.50100135803,16.75520787320,0.07222005114,6852.88002014000
1679519,1396,34900.00000000000,15.88899993900,16.67799949650,0.78899955750,16.24695703910,0.12761217357,22680.75202660000
1679812,3677,91925.00000000000,15.05500030520,16.22100067140,1.16600036621,15.69894370040,0.21171449302,57725.01598640000
1680284,352,8800.00000000000,17.28199958800,18.03700065610,0.75500106812,17.62113069400,0.12640051625,6202.63800430000
1680901,402,10050.00000000000,17.21699905400,17.39599990840,0.17900085449,17.32217164780,0.03541052925,6963.51300240000
1680902,23,575.00000000000,16.19000053410,16.56900024410,0.37899971008,16.37182625480,0.10436908801,376.55200386000
1681737,431,10775.00000000000,16.42399978640,16.92000007630,0.49600028992,16.63755920040,0.08499224405,7170.78801537000
1681745,805,20125.00000000000,15.09599971770,15.94400024410,0.84800052643,15.47260745270,0.11223401489,12455.44899940000
1682298,587,14675.00000000000,16.41699981690,17.04800033570,0.63100051880,16.73638844210,0.10343579739,9824.26001548999
1682299,1830,45750.00000000000,17.13800048830,17.84399986270,0.70599937439,17.52818852930,0.13342168690,32076.58500860000
1682300,416,10400.00000000000,16.15200042720,17.21500015260,1.06299972534,16.82936297010,0.12336966439,7001.01499557000
1682301,762,19050.00000000000,16.51600074770,17.08499908450,0.56899833679,16.93138843950,0.07001211835,12901.71799090000
1682996,1099,27475.00000000000,15.14500045780,16.41200065610,1.26700019836,15.54463421850,0.29857311528,17083.55300620000
1682997,657,16425.00000000000,16.24500083920,16.79299926760,0.54799842835,16.45869709400,0.13585980702,10813.36399080000
1683314,1152,28800.00000000000,13.83199977870,15.54699993130,1.71500015259,14.64509982860,0.41215860494,16871.15500260000
1683315,434,10850.00000000000,13.08300018310,13.72200012210,0.63899993897,13.47921659760,0.12300815477,5849.98000336000
1683602,974,24350.00000000000,13.14999961850,14.47000026700,1.32000064850,13.67097534930,0.19490560889,13315.52999020000
1683603,2991,74775.00000000000,15.04399967190,16.31500053410,1.27100086212,15.61118856680,0.16952819057,46693.06500340000
